transaction_id,customer_id,timestamp,transaction_type,amount,location
T2145,C770,2025-02-24 17:46:18,Withdrawal,4237.97,Mumbai
T2146,C355,2025-02-25 08:33:35,Withdrawal,1738.35,Bangalore
T2147,C249,2025-03-13 22:25:14,Withdrawal,3041.68,Hyderabad
T2148,C830,2025-02-10 20:44:27,Deposit,1005.11,Chennai
T2149,C672,2025-02-06 07:36:14,Deposit,2857.35,Delhi
T2150,C550,2025-03-19 12:01:09,Deposit,149.31,Delhi
T2151,C745,2025-01-19 03:00:00,Deposit,1932.18,Bangalore
T2152,C717,2025-03-20 01:50:19,Deposit,4382.98,Chennai
T2153,C874,2025-03-19 14:31:23,Withdrawal,548.63,Delhi
T2154,C614,2025-02-06 18:04:23,Withdrawal,2509.27,Bangalore
T2155,C183,2025-01-10 09:58:43,Withdrawal,2424.7,Bangalore
T2156,C195,2025-02-25 22:04:56,Deposit,880.44,Bangalore
T2157,C621,2025-03-12 15:02:19,Deposit,574.77,Chennai
T2158,C977,2025-01-22 23:25:12,Withdrawal,312.89,Mumbai
T2159,C591,2025-01-09 16:04:07,Deposit,348.09,Hyderabad
T2160,C626,2025-01-06 19:22:41,Deposit,1476.21,Delhi
T2161,C118,2025-01-23 06:10:44,Withdrawal,4657.83,Mumbai
T2162,C350,2025-03-02 20:38:25,Deposit,859.24,Hyderabad
T2163,C475,2025-02-07 12:02:35,Withdrawal,4583.31,Hyderabad
T2164,C825,2025-02-25 21:55:46,Deposit,4825.89,Bangalore
T2165,C974,2025-03-09 07:26:53,Deposit,3738.87,Mumbai
T2166,C724,2025-03-20 04:01:56,Deposit,2610.29,Chennai
T2167,C452,2025-04-01 01:38:08,Withdrawal,2139.77,Chennai
T2168,C488,2025-02-26 10:10:16,Withdrawal,907.23,Mumbai
T2169,C972,2025-01-07 08:52:42,Withdrawal,844.44,Delhi
T2170,C670,2025-01-08 14:09:09,Withdrawal,1313.53,Delhi
T2171,C684,2025-03-15 22:06:37,Deposit,1702.43,Chennai
T2172,C875,2025-02-11 13:14:22,Deposit,2564.75,Delhi
T2173,C220,2025-02-01 10:56:44,Withdrawal,4023.85,Bangalore
T2174,C959,2025-02-22 08:20:50,Deposit,2920.78,Hyderabad
T2175,C569,2025-02-09 18:10:07,Deposit,2263.86,Mumbai
T2176,C725,2025-02-06 14:01:34,Deposit,1095.34,Hyderabad
T2177,C934,2025-02-08 18:24:14,Withdrawal,140.73,Bangalore
T2178,C604,2025-02-11 04:31:28,Deposit,960.42,Mumbai
T2179,C642,2025-01-27 22:01:29,Deposit,1367.97,Hyderabad
T2180,C770,2025-01-01 21:30:52,Deposit,3044.67,Delhi
T2181,C559,2025-02-17 18:52:42,Withdrawal,3170.39,Bangalore
T2182,C420,2025-02-06 09:03:25,Deposit,4003.46,Chennai
T2183,C996,2025-01-04 05:10:50,Deposit,3979.58,Hyderabad
T2184,C568,2025-01-21 16:55:58,Withdrawal,1844.14,Mumbai
T2185,C439,2025-03-17 23:23:13,Withdrawal,1733.83,Chennai
T2186,C837,2025-03-18 20:08:59,Deposit,4794.48,Bangalore
T2187,C980,2025-01-19 06:42:36,Deposit,979.39,Hyderabad
T2188,C104,2025-01-30 04:42:37,Withdrawal,3382.18,Chennai
T2189,C210,2025-03-10 17:26:44,Withdrawal,861.52,Mumbai
T2190,C585,2025-01-18 01:33:38,Deposit,4868.39,Hyderabad
T2191,C143,2025-01-16 09:01:30,Withdrawal,3359.68,Hyderabad
T2192,C600,2025-03-08 06:36:16,Deposit,2933.69,Chennai
T2193,C327,2025-01-16 10:41:35,Deposit,865.57,Delhi
T2194,C459,2025-02-11 16:44:32,Withdrawal,499.83,Chennai
T2195,C594,2025-03-28 12:29:21,Withdrawal,1370.59,Hyderabad
T2196,C559,2025-03-10 21:48:41,Deposit,4139.5,Delhi
T2197,C402,2025-03-22 09:24:03,Deposit,3481.85,Chennai
T2198,C742,2025-03-20 07:18:37,Withdrawal,2280.39,Bangalore
T2199,C508,2025-01-21 11:42:54,Deposit,3868.45,Mumbai
T2200,C787,2025-01-27 20:51:33,Deposit,3913.87,Bangalore
T2201,C644,2025-01-14 20:22:17,Deposit,4636.7,Mumbai
T2202,C928,2025-01-25 08:30:13,Deposit,1319.8,Mumbai
T2203,C888,2025-01-16 03:13:45,Deposit,3333.11,Hyderabad
T2204,C661,2025-03-12 14:45:14,Deposit,386.57,Hyderabad
T2205,C955,2025-03-27 01:32:38,Withdrawal,3666.06,Hyderabad
T2206,C325,2025-02-24 07:54:49,Withdrawal,2908.98,Mumbai
T2207,C518,2025-03-25 21:48:34,Withdrawal,4742.89,Hyderabad
T2208,C351,2025-02-11 18:42:43,Withdrawal,3587.67,Hyderabad
T2209,C979,2025-03-22 09:42:25,Deposit,1723.94,Hyderabad
T2210,C787,2025-03-09 09:06:43,Deposit,350.09,Mumbai
T2211,C395,2025-02-24 14:16:43,Withdrawal,1118.35,Mumbai
T2212,C949,2025-01-17 17:32:37,Deposit,2565.08,Chennai
T2213,C278,2025-02-15 16:34:38,Withdrawal,396.67,Chennai
T2214,C403,2025-02-22 18:03:06,Withdrawal,410.14,Chennai
T2215,C104,2025-01-06 05:35:21,Deposit,3220.33,Delhi
T2216,C242,2025-02-15 13:55:08,Deposit,2191.11,Bangalore
T2217,C616,2025-01-24 16:13:52,Withdrawal,4652.47,Delhi
T2218,C562,2025-01-07 02:24:53,Withdrawal,3418.9,Bangalore
T2219,C659,2025-01-18 15:36:36,Deposit,4097.82,Chennai
T2220,C259,2025-03-01 10:06:25,Deposit,2760.0,Mumbai
T2221,C988,2025-01-30 10:57:47,Withdrawal,4805.57,Delhi
T2222,C565,2025-02-17 03:44:51,Withdrawal,4320.06,Delhi
T2223,C407,2025-01-18 23:10:01,Deposit,1477.93,Bangalore
T2224,C942,2025-01-29 00:36:09,Withdrawal,1896.34,Hyderabad
T2225,C640,2025-03-03 20:39:47,Withdrawal,2873.85,Chennai
T2226,C958,2025-02-04 05:45:24,Deposit,4915.86,Mumbai
T2227,C975,2025-01-21 05:45:48,Withdrawal,2405.02,Bangalore
T2228,C486,2025-03-17 00:39:07,Deposit,794.21,Mumbai
T2229,C664,2025-03-06 18:55:35,Deposit,1753.18,Bangalore
T2230,C981,2025-02-17 08:02:02,Deposit,4355.27,Mumbai
T2231,C694,2025-02-10 09:49:32,Withdrawal,4914.41,Mumbai
T2232,C547,2025-02-14 00:31:26,Deposit,1383.55,Mumbai
T2233,C977,2025-02-28 22:16:21,Withdrawal,2530.1,Chennai
T2234,C979,2025-01-19 23:34:43,Withdrawal,4074.54,Delhi
T2235,C316,2025-01-24 12:33:54,Withdrawal,4378.31,Delhi
T2236,C458,2025-01-31 08:10:39,Deposit,3724.92,Mumbai
T2237,C693,2025-02-16 07:43:43,Deposit,4630.59,Bangalore
T2238,C416,2025-03-13 12:45:17,Withdrawal,2067.36,Mumbai
T2239,C160,2025-01-03 12:01:10,Deposit,1325.39,Chennai
T2240,C911,2025-02-28 14:43:33,Deposit,4571.08,Bangalore
T2241,C973,2025-03-25 16:31:40,Deposit,1480.71,Mumbai
T2242,C209,2025-03-13 19:50:15,Deposit,1785.63,Chennai
T2243,C851,2025-03-09 06:24:30,Deposit,4219.95,Chennai
T2244,C356,2025-02-01 10:51:32,Deposit,783.7,Mumbai
T2245,C326,2025-03-22 23:20:14,Deposit,4485.5,Chennai
T2246,C168,2025-01-27 01:06:08,Deposit,1733.12,Delhi
T2247,C788,2025-03-05 15:57:48,Withdrawal,4914.91,Delhi
T2248,C643,2025-01-02 19:54:03,Deposit,2201.41,Bangalore
T2249,C488,2025-02-26 00:37:30,Withdrawal,1960.14,Bangalore
T2250,C203,2025-03-19 15:23:20,Withdrawal,1053.55,Hyderabad
T2251,C434,2025-03-05 16:39:53,Deposit,2419.6,Hyderabad
T2252,C244,2025-01-20 06:55:48,Deposit,2389.9,Delhi
T2253,C535,2025-03-27 02:45:28,Deposit,3030.67,Mumbai
T2254,C833,2025-01-16 08:16:03,Deposit,1447.64,Bangalore
T2255,C949,2025-03-20 06:41:19,Withdrawal,4485.16,Delhi
T2256,C863,2025-01-31 08:53:58,Deposit,3135.0,Chennai
T2257,C995,2025-03-01 07:09:47,Deposit,905.1,Hyderabad
T2258,C498,2025-02-22 00:05:39,Deposit,903.43,Hyderabad
T2259,C200,2025-03-13 22:47:24,Deposit,1636.63,Chennai
T2260,C321,2025-01-13 05:37:37,Withdrawal,4078.62,Hyderabad
T2261,C368,2025-01-01 20:23:58,Deposit,230.51,Delhi
T2262,C141,2025-01-23 19:33:23,Withdrawal,4217.46,Mumbai
T2263,C392,2025-01-12 16:47:48,Deposit,3149.14,Mumbai
T2264,C590,2025-03-31 21:07:25,Withdrawal,197.83,Bangalore
T2265,C917,2025-03-03 07:26:41,Withdrawal,834.74,Delhi
T2266,C254,2025-02-21 08:31:44,Withdrawal,2568.03,Bangalore
T2267,C552,2025-02-08 07:32:51,Deposit,4756.17,Hyderabad
T2268,C461,2025-02-28 22:30:23,Deposit,4743.43,Delhi
T2269,C629,2025-02-15 08:53:59,Deposit,3556.71,Chennai
T2270,C152,2025-01-01 05:14:23,Withdrawal,3467.48,Mumbai
T2271,C895,2025-02-14 14:21:40,Withdrawal,3893.45,Hyderabad
T2272,C774,2025-02-21 07:41:28,Deposit,238.93,Mumbai
T2273,C287,2025-03-23 23:58:59,Deposit,3329.46,Chennai
T2274,C823,2025-03-11 20:06:48,Deposit,2926.65,Mumbai
T2275,C640,2025-03-23 15:32:03,Withdrawal,4149.8,Mumbai
T2276,C988,2025-01-14 09:36:12,Deposit,4596.25,Hyderabad
T2277,C503,2025-01-29 06:01:05,Withdrawal,3498.98,Bangalore
T2278,C944,2025-01-07 14:45:32,Deposit,1798.2,Mumbai
T2279,C861,2025-01-23 01:40:23,Withdrawal,3113.7,Delhi
T2280,C394,2025-02-04 16:56:45,Deposit,1572.4,Mumbai
T2281,C243,2025-01-14 01:37:53,Deposit,3739.19,Bangalore
T2282,C769,2025-01-19 14:05:08,Withdrawal,3307.62,Delhi
T2283,C477,2025-03-18 08:26:24,Deposit,3415.15,Mumbai
T2284,C529,2025-03-28 09:56:51,Deposit,4364.6,Hyderabad
T2285,C964,2025-02-25 00:42:35,Withdrawal,1665.95,Delhi
T2286,C449,2025-02-25 10:33:01,Withdrawal,1966.66,Mumbai
T2287,C387,2025-02-08 19:58:36,Withdrawal,4322.43,Chennai
T2288,C182,2025-03-31 14:02:15,Deposit,2705.71,Bangalore
T2289,C830,2025-02-19 14:55:26,Deposit,1588.35,Chennai
T2290,C233,2025-03-04 21:45:27,Withdrawal,3057.82,Delhi
T2291,C779,2025-01-12 10:19:32,Deposit,4463.6,Delhi
T2292,C346,2025-02-25 08:09:35,Withdrawal,2810.45,Hyderabad
T2293,C107,2025-03-21 23:51:14,Deposit,1776.06,Bangalore
T2294,C830,2025-03-07 10:20:45,Withdrawal,132.28,Chennai
T2295,C943,2025-02-07 13:42:48,Deposit,435.19,Hyderabad
T2296,C527,2025-01-02 08:10:31,Withdrawal,2391.75,Chennai
T2297,C294,2025-02-25 00:50:21,Deposit,4492.86,Bangalore
T2298,C917,2025-03-05 09:05:44,Deposit,3248.4,Delhi
T2299,C956,2025-03-23 20:50:00,Withdrawal,2074.0,Chennai
T2300,C840,2025-02-23 07:11:09,Deposit,217.09,Bangalore
T2301,C310,2025-01-16 02:47:20,Withdrawal,4307.58,Delhi
T2302,C701,2025-03-18 04:30:46,Withdrawal,1052.47,Bangalore
T2303,C830,2025-03-29 17:02:47,Deposit,2931.42,Chennai
T2304,C538,2025-03-24 17:04:43,Withdrawal,1237.39,Chennai
T2305,C934,2025-03-19 14:49:02,Deposit,1522.3,Chennai
T2306,C643,2025-02-02 13:52:45,Deposit,2900.93,Delhi
T2307,C615,2025-02-05 00:37:24,Withdrawal,3485.7,Delhi
T2308,C700,2025-03-09 01:55:03,Withdrawal,258.45,Hyderabad
T2309,C565,2025-01-23 12:20:53,Withdrawal,887.4,Mumbai
T2310,C977,2025-01-15 11:56:31,Withdrawal,2342.96,Hyderabad
T2311,C313,2025-03-10 14:08:24,Withdrawal,4251.27,Hyderabad
T2312,C814,2025-02-23 18:28:41,Deposit,2060.79,Delhi
T2313,C842,2025-01-18 11:57:36,Withdrawal,2599.05,Chennai
T2314,C647,2025-01-02 16:13:03,Deposit,2038.82,Mumbai
T2315,C923,2025-02-11 11:32:33,Deposit,2341.32,Hyderabad
T2316,C378,2025-01-02 14:59:55,Deposit,3332.38,Hyderabad
T2317,C971,2025-01-08 04:20:57,Deposit,4908.95,Hyderabad
T2318,C667,2025-03-04 01:09:38,Deposit,666.31,Bangalore
T2319,C690,2025-02-09 08:54:52,Withdrawal,3811.2,Mumbai
T2320,C893,2025-02-08 14:54:18,Deposit,187.51,Bangalore
T2321,C743,2025-01-23 09:21:21,Deposit,4422.55,Bangalore
T2322,C399,2025-03-10 05:41:59,Withdrawal,3981.94,Mumbai
T2323,C684,2025-01-04 17:17:15,Deposit,4028.87,Bangalore
T2324,C464,2025-01-31 00:40:19,Withdrawal,3280.3,Hyderabad
T2325,C430,2025-01-10 23:58:14,Withdrawal,1015.42,Bangalore
T2326,C254,2025-03-30 09:11:55,Withdrawal,1914.27,Bangalore
T2327,C555,2025-02-12 15:56:27,Deposit,3154.94,Chennai
T2328,C797,2025-03-20 04:22:33,Deposit,1730.42,Mumbai
T2329,C873,2025-03-16 20:12:34,Withdrawal,771.85,Chennai
T2330,C402,2025-02-04 01:16:03,Withdrawal,104.33,Hyderabad
T2331,C494,2025-03-16 07:12:45,Deposit,1287.05,Mumbai
T2332,C916,2025-01-15 21:09:56,Withdrawal,3103.73,Hyderabad
T2333,C820,2025-01-08 05:37:33,Withdrawal,2455.36,Delhi
T2334,C797,2025-03-29 06:18:10,Deposit,3261.42,Mumbai
T2335,C529,2025-01-20 08:32:12,Deposit,2754.33,Chennai
T2336,C244,2025-03-11 09:49:28,Deposit,3008.11,Delhi
T2337,C619,2025-02-01 00:45:39,Withdrawal,2737.52,Delhi
T2338,C958,2025-01-21 09:24:38,Deposit,1785.66,Bangalore
T2339,C541,2025-01-03 03:35:38,Deposit,3078.19,Delhi
T2340,C604,2025-02-17 01:14:31,Withdrawal,2422.1,Bangalore
T2341,C593,2025-01-08 02:56:54,Deposit,1428.91,Chennai
T2342,C689,2025-02-23 08:47:25,Withdrawal,1745.26,Mumbai
T2343,C158,2025-02-04 18:58:02,Deposit,1560.3,Mumbai
T2344,C331,2025-02-07 21:45:31,Withdrawal,2923.27,Hyderabad
T2345,C539,2025-02-12 17:27:42,Withdrawal,4908.34,Bangalore
T2346,C357,2025-01-27 11:37:17,Withdrawal,1150.1,Delhi
T2347,C395,2025-03-27 14:05:37,Deposit,4857.04,Hyderabad
T2348,C487,2025-02-08 16:35:04,Withdrawal,1084.8,Hyderabad
T2349,C965,2025-03-15 22:57:46,Withdrawal,1562.15,Delhi
T2350,C971,2025-04-01 17:45:01,Deposit,1393.2,Mumbai
T2351,C721,2025-03-23 00:05:59,Withdrawal,325.16,Hyderabad
T2352,C564,2025-03-09 17:31:10,Deposit,243.52,Chennai
T2353,C939,2025-01-19 21:37:06,Withdrawal,4262.77,Bangalore
T2354,C722,2025-03-03 01:12:57,Withdrawal,963.66,Bangalore
T2355,C641,2025-01-02 11:11:24,Withdrawal,3315.29,Mumbai
T2356,C121,2025-03-28 16:56:52,Deposit,1162.31,Mumbai
T2357,C170,2025-02-10 00:14:18,Withdrawal,4835.92,Delhi
T2358,C958,2025-01-13 11:21:25,Deposit,414.84,Bangalore
T2359,C449,2025-03-26 05:49:44,Deposit,862.73,Bangalore
T2360,C475,2025-03-24 09:34:17,Deposit,4094.61,Delhi
T2361,C784,2025-01-17 04:45:23,Deposit,198.21,Chennai
T2362,C985,2025-01-21 00:05:20,Withdrawal,723.51,Bangalore
T2363,C711,2025-02-23 12:07:01,Withdrawal,1119.49,Chennai
T2364,C277,2025-01-27 04:16:29,Deposit,3789.44,Hyderabad
T2365,C647,2025-03-07 19:54:13,Withdrawal,3954.06,Chennai
T2366,C173,2025-03-20 00:03:07,Withdrawal,4793.92,Bangalore
T2367,C314,2025-01-29 17:12:24,Withdrawal,3959.59,Delhi
T2368,C104,2025-03-11 20:22:00,Withdrawal,3260.66,Chennai
T2369,C775,2025-02-26 05:41:00,Withdrawal,2214.16,Bangalore
T2370,C940,2025-02-13 03:11:25,Withdrawal,4748.79,Bangalore
T2371,C213,2025-03-22 17:07:32,Withdrawal,2917.04,Mumbai
T2372,C402,2025-02-11 23:37:02,Withdrawal,3141.71,Bangalore
T2373,C295,2025-01-01 23:17:52,Deposit,4238.72,Hyderabad
T2374,C379,2025-03-16 03:02:04,Withdrawal,3857.76,Mumbai
T2375,C235,2025-01-05 12:38:07,Deposit,3401.41,Chennai
T2376,C445,2025-03-27 03:47:30,Withdrawal,2313.49,Hyderabad
T2377,C544,2025-02-11 22:27:11,Withdrawal,1862.14,Mumbai
T2378,C643,2025-01-25 09:11:56,Deposit,2968.6,Hyderabad
T2379,C611,2025-02-02 12:11:46,Deposit,3878.71,Delhi
T2380,C159,2025-01-21 06:57:00,Deposit,3827.54,Bangalore
T2381,C529,2025-03-13 16:37:38,Deposit,2970.17,Bangalore
T2382,C217,2025-01-28 14:54:50,Withdrawal,4910.86,Mumbai
T2383,C772,2025-03-08 15:52:05,Withdrawal,396.96,Delhi
T2384,C815,2025-01-08 13:21:27,Withdrawal,1584.38,Mumbai
T2385,C647,2025-03-08 10:02:56,Withdrawal,3306.26,Chennai
T2386,C871,2025-03-28 02:27:52,Deposit,2124.43,Hyderabad
T2387,C409,2025-03-13 05:21:53,Deposit,4213.7,Mumbai
T2388,C191,2025-02-16 01:20:39,Deposit,3673.24,Bangalore
T2389,C268,2025-02-23 04:42:35,Deposit,3267.82,Mumbai
T2390,C294,2025-02-17 13:15:05,Deposit,2288.6,Delhi
T2391,C611,2025-03-13 02:24:22,Withdrawal,798.53,Hyderabad
T2392,C387,2025-01-28 07:10:39,Withdrawal,718.84,Chennai
T2393,C164,2025-01-02 01:54:35,Deposit,4519.19,Delhi
T2394,C415,2025-02-18 21:59:41,Deposit,2459.85,Bangalore
T2395,C861,2025-02-09 02:36:04,Withdrawal,1416.31,Hyderabad
T2396,C361,2025-03-01 02:55:45,Deposit,3165.51,Chennai
T2397,C167,2025-02-27 03:39:35,Withdrawal,550.14,Delhi
T2398,C770,2025-03-25 02:43:28,Deposit,4004.54,Hyderabad
T2399,C327,2025-03-09 14:07:41,Deposit,2050.79,Delhi
T2400,C593,2025-02-09 17:39:09,Deposit,1361.99,Hyderabad
T2401,C886,2025-01-09 05:36:09,Deposit,3592.66,Delhi
T2402,C957,2025-01-21 02:37:58,Deposit,417.8,Hyderabad
T2403,C776,2025-03-27 13:37:46,Withdrawal,2932.66,Chennai
T2404,C837,2025-01-07 20:02:57,Deposit,435.37,Bangalore
T2405,C477,2025-03-26 16:55:18,Deposit,1372.64,Mumbai
T2406,C465,2025-02-26 16:03:14,Withdrawal,2210.25,Bangalore
T2407,C632,2025-02-17 19:06:04,Deposit,3060.96,Delhi
T2408,C206,2025-01-25 07:19:47,Withdrawal,3537.16,Bangalore
T2409,C469,2025-02-14 03:38:25,Withdrawal,2226.05,Hyderabad
T2410,C841,2025-02-28 15:25:45,Deposit,4910.48,Delhi
T2411,C937,2025-02-13 00:19:17,Deposit,1001.62,Mumbai
T2412,C926,2025-03-24 18:54:53,Withdrawal,2585.7,Delhi
T2413,C319,2025-01-13 11:52:55,Withdrawal,4502.47,Delhi
T2414,C955,2025-02-01 20:42:21,Withdrawal,2584.77,Hyderabad
T2415,C406,2025-02-12 12:32:59,Deposit,3057.39,Bangalore
T2416,C707,2025-02-08 09:03:14,Withdrawal,1119.22,Bangalore
T2417,C557,2025-01-22 16:59:08,Deposit,4624.34,Delhi
T2418,C996,2025-01-31 18:17:42,Withdrawal,3298.32,Chennai
T2419,C870,2025-03-08 17:33:49,Withdrawal,3973.05,Chennai
T2420,C408,2025-01-03 05:10:05,Deposit,4464.14,Chennai
T2421,C118,2025-02-27 23:49:13,Withdrawal,479.14,Chennai
T2422,C113,2025-04-01 19:25:10,Withdrawal,3519.49,Hyderabad
T2423,C686,2025-03-18 18:06:42,Withdrawal,4590.63,Mumbai
T2424,C797,2025-01-12 17:16:03,Withdrawal,2337.89,Chennai
T2425,C134,2025-02-14 07:33:01,Deposit,991.46,Mumbai
T2426,C380,2025-02-13 21:50:45,Deposit,2520.41,Chennai
T2427,C593,2025-02-15 20:26:30,Deposit,4780.37,Hyderabad
T2428,C956,2025-02-04 02:29:46,Deposit,2333.41,Hyderabad
T2429,C912,2025-03-16 05:30:41,Deposit,4223.53,Delhi
T2430,C119,2025-02-11 01:22:36,Withdrawal,1254.07,Chennai
T2431,C586,2025-02-07 08:30:48,Deposit,543.78,Bangalore
T2432,C540,2025-03-09 02:46:22,Deposit,4539.06,Chennai
T2433,C195,2025-03-24 00:28:36,Withdrawal,2952.16,Bangalore
T2434,C570,2025-03-29 04:10:08,Withdrawal,865.06,Mumbai
T2435,C207,2025-02-02 03:43:46,Deposit,1627.66,Chennai
T2436,C720,2025-02-04 10:32:34,Deposit,2119.73,Bangalore
T2437,C604,2025-02-08 05:50:41,Deposit,3515.12,Delhi
T2438,C886,2025-03-03 04:07:57,Deposit,2255.73,Mumbai
T2439,C456,2025-01-23 08:05:12,Deposit,3459.29,Mumbai
T2440,C802,2025-03-06 16:36:33,Withdrawal,1033.15,Hyderabad
T2441,C955,2025-01-24 02:41:09,Deposit,3847.56,Mumbai
T2442,C537,2025-01-22 20:03:12,Deposit,3296.32,Chennai
T2443,C994,2025-01-05 03:22:53,Deposit,4577.1,Mumbai
T2444,C235,2025-01-01 19:31:20,Deposit,4881.37,Delhi
T2445,C532,2025-03-20 00:10:19,Deposit,3743.77,Hyderabad
T2446,C928,2025-02-05 11:36:38,Deposit,758.49,Bangalore
T2447,C888,2025-01-22 18:24:56,Withdrawal,1929.96,Delhi
T2448,C964,2025-01-13 18:13:34,Withdrawal,1020.5,Mumbai
T2449,C983,2025-02-15 16:13:21,Withdrawal,2132.2,Hyderabad
T2450,C413,2025-01-15 22:48:14,Deposit,3393.29,Mumbai
T2451,C426,2025-02-24 10:49:08,Deposit,3626.03,Chennai
T2452,C393,2025-03-04 05:55:46,Withdrawal,3208.18,Mumbai
T2453,C439,2025-03-20 11:44:44,Withdrawal,3371.57,Hyderabad
T2454,C234,2025-01-21 02:03:13,Withdrawal,1759.37,Mumbai
T2455,C576,2025-02-20 06:03:29,Withdrawal,750.99,Chennai
T2456,C494,2025-01-21 01:34:40,Withdrawal,565.3,Delhi
T2457,C737,2025-01-27 05:08:00,Deposit,3445.49,Mumbai
T2458,C418,2025-02-13 15:09:54,Deposit,1029.63,Delhi
T2459,C991,2025-01-23 20:14:48,Withdrawal,3627.23,Delhi
T2460,C839,2025-01-10 20:52:22,Withdrawal,3775.33,Delhi
T2461,C721,2025-02-28 17:53:28,Withdrawal,2792.85,Delhi
T2462,C803,2025-03-25 20:40:45,Deposit,1105.24,Delhi
T2463,C745,2025-02-08 15:29:50,Withdrawal,842.06,Chennai
T2464,C267,2025-02-22 16:59:52,Deposit,3461.73,Mumbai
T2465,C204,2025-03-06 11:24:15,Deposit,946.73,Hyderabad
T2466,C513,2025-03-22 21:07:54,Withdrawal,1767.18,Mumbai
T2467,C115,2025-01-09 10:22:39,Deposit,2460.82,Delhi
T2468,C416,2025-02-22 00:40:28,Withdrawal,2899.0,Delhi
T2469,C360,2025-02-23 06:28:22,Deposit,307.36,Chennai
T2470,C182,2025-03-25 21:31:38,Deposit,2362.63,Hyderabad
T2471,C624,2025-02-18 07:16:24,Deposit,768.33,Bangalore
T2472,C750,2025-02-17 07:18:29,Deposit,3902.7,Hyderabad
T2473,C500,2025-02-25 22:25:27,Deposit,657.71,Delhi
T2474,C234,2025-02-06 09:44:47,Deposit,4661.87,Hyderabad
T2475,C372,2025-03-06 07:07:54,Withdrawal,401.17,Delhi
T2476,C113,2025-01-24 20:08:36,Deposit,1141.36,Delhi
T2477,C850,2025-01-27 00:15:05,Withdrawal,1675.67,Hyderabad
T2478,C309,2025-03-12 21:54:53,Deposit,3835.49,Hyderabad
T2479,C118,2025-03-21 12:24:29,Deposit,117.67,Hyderabad
T2480,C421,2025-02-22 06:58:18,Withdrawal,1619.56,Mumbai
T2481,C824,2025-02-06 03:34:56,Deposit,1792.68,Chennai
T2482,C608,2025-02-11 21:44:46,Withdrawal,2094.59,Mumbai
T2483,C376,2025-03-19 01:34:32,Withdrawal,2027.4,Bangalore
T2484,C711,2025-03-22 13:32:09,Withdrawal,3990.75,Chennai
T2485,C329,2025-03-17 09:00:48,Deposit,2175.91,Hyderabad
T2486,C131,2025-03-17 23:34:48,Deposit,115.71,Delhi
T2487,C486,2025-02-14 09:32:10,Deposit,4508.01,Bangalore
T2488,C534,2025-02-24 08:45:06,Deposit,1904.13,Chennai
T2489,C257,2025-01-02 18:05:45,Deposit,305.81,Mumbai
T2490,C160,2025-01-25 02:33:33,Deposit,2778.94,Bangalore
T2491,C684,2025-01-09 03:30:36,Deposit,2636.1,Hyderabad
T2492,C970,2025-01-12 01:55:00,Deposit,3022.52,Chennai
T2493,C266,2025-03-29 23:08:47,Withdrawal,4879.75,Delhi
T2494,C817,2025-03-31 01:14:27,Withdrawal,4546.76,Chennai
T2495,C360,2025-02-17 19:58:06,Withdrawal,849.48,Hyderabad
T2496,C565,2025-03-10 12:43:34,Withdrawal,4771.72,Chennai
T2497,C266,2025-02-26 05:07:26,Deposit,2306.87,Bangalore
T2498,C329,2025-01-30 10:21:04,Withdrawal,298.75,Chennai
T2499,C893,2025-02-22 10:46:43,Deposit,4048.77,Mumbai
T2500,C397,2025-03-06 23:53:34,Withdrawal,210.18,Bangalore
T2501,C455,2025-01-28 20:34:09,Withdrawal,835.28,Hyderabad
T2502,C207,2025-01-02 13:28:46,Withdrawal,4907.57,Delhi
T2503,C248,2025-01-01 06:34:02,Deposit,253.1,Delhi
T2504,C940,2025-02-06 00:41:40,Withdrawal,3988.65,Bangalore
T2505,C572,2025-02-28 19:04:22,Withdrawal,1972.91,Hyderabad
T2506,C963,2025-02-25 02:26:05,Deposit,547.97,Hyderabad
T2507,C341,2025-02-25 02:11:28,Deposit,4116.79,Bangalore
T2508,C229,2025-01-12 13:01:13,Deposit,3450.41,Delhi
T2509,C294,2025-02-11 04:37:11,Deposit,2710.6,Bangalore
T2510,C693,2025-02-20 16:41:29,Deposit,2574.56,Bangalore
T2511,C315,2025-03-10 19:36:43,Deposit,4249.12,Chennai
T2512,C502,2025-02-01 12:09:51,Deposit,3990.37,Mumbai
T2513,C346,2025-03-15 01:23:28,Withdrawal,1537.66,Mumbai
T2514,C817,2025-01-05 17:20:17,Withdrawal,2249.95,Delhi
T2515,C207,2025-03-04 11:04:35,Deposit,3137.21,Hyderabad
T2516,C639,2025-02-04 06:13:57,Deposit,1195.05,Bangalore
T2517,C542,2025-03-29 05:50:51,Withdrawal,773.88,Chennai
T2518,C730,2025-01-31 02:52:38,Deposit,2481.78,Bangalore
T2519,C594,2025-03-09 22:11:47,Withdrawal,2082.64,Delhi
T2520,C212,2025-03-06 08:22:07,Withdrawal,335.49,Chennai
T2521,C535,2025-03-13 21:15:38,Withdrawal,4869.31,Delhi
T2522,C715,2025-02-13 16:18:31,Deposit,2966.26,Chennai
T2523,C657,2025-03-17 09:37:40,Withdrawal,3979.23,Bangalore
T2524,C192,2025-01-13 10:27:42,Withdrawal,4630.73,Chennai
T2525,C799,2025-01-18 12:35:17,Deposit,4718.14,Hyderabad
T2526,C571,2025-01-07 17:24:11,Deposit,811.11,Hyderabad
